"Variable" "SubjectCode" "Activity" "Mean"
"BodyAccelerometerJerkStandardDeviationZ" 15 "Walking Upstairs" -0.748809454166667
"BodyAccelerometerJerkStandardDeviationZ" 16 "Laying" -0.987644127
"BodyAccelerometerJerkStandardDeviationZ" 16 "Sitting" -0.983487212898551
"BodyAccelerometerJerkStandardDeviationZ" 16 "Standing" -0.988073825641026
"BodyAccelerometerJerkStandardDeviationZ" 16 "Walking" -0.44025821745098
"BodyAccelerometerJerkStandardDeviationZ" 16 "Walking Downstairs" -0.303381582831915
"BodyAccelerometerJerkStandardDeviationZ" 16 "Walking Upstairs" -0.593411129607843
"BodyAccelerometerJerkStandardDeviationZ" 17 "Laying" -0.98281300056338
"BodyAccelerometerJerkStandardDeviationZ" 17 "Sitting" -0.990529261875
"BodyAccelerometerJerkStandardDeviationZ" 17 "Standing" -0.991217027307692
"BodyAccelerometerJerkStandardDeviationZ" 17 "Walking" -0.534303311639344
"BodyAccelerometerJerkStandardDeviationZ" 17 "Walking Downstairs" -0.536331570652174
"BodyAccelerometerJerkStandardDeviationZ" 17 "Walking Upstairs" -0.657430836041667
"BodyAccelerometerJerkStandardDeviationZ" 18 "Laying" -0.990660246153846
"BodyAccelerometerJerkStandardDeviationZ" 18 "Sitting" -0.990153121754386
"BodyAccelerometerJerkStandardDeviationZ" 18 "Standing" -0.988455249452055
"BodyAccelerometerJerkStandardDeviationZ" 18 "Walking" -0.633325860714286
"BodyAccelerometerJerkStandardDeviationZ" 18 "Walking Downstairs" -0.651246664909091
"BodyAccelerometerJerkStandardDeviationZ" 18 "Walking Upstairs" -0.760829911206897
"BodyAccelerometerJerkStandardDeviationZ" 19 "Laying" -0.988260181084337
"BodyAccelerometerJerkStandardDeviationZ" 19 "Sitting" -0.986704740273973
"BodyAccelerometerJerkStandardDeviationZ" 19 "Standing" -0.986142491917808
"BodyAccelerometerJerkStandardDeviationZ" 19 "Walking" -0.179390497475
"BodyAccelerometerJerkStandardDeviationZ" 19 "Walking Downstairs" -0.0200111148717949
"BodyAccelerometerJerkStandardDeviationZ" 19 "Walking Upstairs" -0.4442822275
"BodyAccelerometerJerkStandardDeviationZ" 20 "Laying" -0.984989224117647
"BodyAccelerometerJerkStandardDeviationZ" 20 "Sitting" -0.976522488787879
"BodyAccelerometerJerkStandardDeviationZ" 20 "Standing" -0.958936310958904
"BodyAccelerometerJerkStandardDeviationZ" 20 "Walking" -0.387664584313725
"BodyAccelerometerJerkStandardDeviationZ" 20 "Walking Downstairs" -0.381503405466667
"BodyAccelerometerJerkStandardDeviationZ" 20 "Walking Upstairs" -0.513641207058824
"BodyAccelerometerJerkStandardDeviationZ" 21 "Laying" -0.983977644222222
"BodyAccelerometerJerkStandardDeviationZ" 21 "Sitting" -0.985823622941176
"BodyAccelerometerJerkStandardDeviationZ" 21 "Standing" -0.977915677191011
"BodyAccelerometerJerkStandardDeviationZ" 21 "Walking" -0.425142604807692
"BodyAccelerometerJerkStandardDeviationZ" 21 "Walking Downstairs" -0.246061882112444
"BodyAccelerometerJerkStandardDeviationZ" 21 "Walking Upstairs" -0.562052350212766
"BodyAccelerometerJerkStandardDeviationZ" 22 "Laying" -0.974527011944444
"BodyAccelerometerJerkStandardDeviationZ" 22 "Sitting" -0.978928356290323
"BodyAccelerometerJerkStandardDeviationZ" 22 "Standing" -0.981478064920635
"BodyAccelerometerJerkStandardDeviationZ" 22 "Walking" -0.313155902608696
"BodyAccelerometerJerkStandardDeviationZ" 22 "Walking Downstairs" -0.477806646111111
"BodyAccelerometerJerkStandardDeviationZ" 22 "Walking Upstairs" -0.471703304761905
"BodyAccelerometerJerkStandardDeviationZ" 23 "Laying" -0.984663476666667
"BodyAccelerometerJerkStandardDeviationZ" 23 "Sitting" -0.975978995
"BodyAccelerometerJerkStandardDeviationZ" 23 "Standing" -0.973595215441176
"BodyAccelerometerJerkStandardDeviationZ" 23 "Walking" -0.0293115056033898
"BodyAccelerometerJerkStandardDeviationZ" 23 "Walking Downstairs" 0.0310157077775926
"BodyAccelerometerJerkStandardDeviationZ" 23 "Walking Upstairs" -0.408094020392157
"BodyAccelerometerJerkStandardDeviationZ" 24 "Laying" -0.983087366805556
"BodyAccelerometerJerkStandardDeviationZ" 24 "Sitting" -0.984662946764706
"BodyAccelerometerJerkStandardDeviationZ" 24 "Standing" -0.977716354927536
"BodyAccelerometerJerkStandardDeviationZ" 24 "Walking" -0.491189466034483
"BodyAccelerometerJerkStandardDeviationZ" 24 "Walking Downstairs" -0.290239376563636
"BodyAccelerometerJerkStandardDeviationZ" 24 "Walking Upstairs" -0.523807264237288
"BodyAccelerometerJerkStandardDeviationZ" 25 "Laying" -0.96783552630137
"BodyAccelerometerJerkStandardDeviationZ" 25 "Sitting" -0.988433153384615
"BodyAccelerometerJerkStandardDeviationZ" 25 "Standing" -0.987062685135135
"BodyAccelerometerJerkStandardDeviationZ" 25 "Walking" -0.675601403648649
"BodyAccelerometerJerkStandardDeviationZ" 25 "Walking Downstairs" -0.711494695517241
"BodyAccelerometerJerkStandardDeviationZ" 25 "Walking Upstairs" -0.812458372307692
"BodyAccelerometerJerkStandardDeviationZ" 26 "Laying" -0.989064628947368
"BodyAccelerometerJerkStandardDeviationZ" 26 "Sitting" -0.99000871051282
"BodyAccelerometerJerkStandardDeviationZ" 26 "Standing" -0.986693448648649
"BodyAccelerometerJerkStandardDeviationZ" 26 "Walking" -0.397483516101695
"BodyAccelerometerJerkStandardDeviationZ" 26 "Walking Downstairs" -0.3793359516
"BodyAccelerometerJerkStandardDeviationZ" 26 "Walking Upstairs" -0.677995585454545
"BodyAccelerometerJerkStandardDeviationZ" 27 "Laying" -0.989685146621622
"BodyAccelerometerJerkStandardDeviationZ" 27 "Sitting" -0.988904001571429
"BodyAccelerometerJerkStandardDeviationZ" 27 "Standing" -0.987354788
"BodyAccelerometerJerkStandardDeviationZ" 27 "Walking" -0.401188539824561
"BodyAccelerometerJerkStandardDeviationZ" 27 "Walking Downstairs" -0.409310918409091
"BodyAccelerometerJerkStandardDeviationZ" 27 "Walking Upstairs" -0.633722935098039
"BodyAccelerometerJerkStandardDeviationZ" 28 "Laying" -0.973071655875
"BodyAccelerometerJerkStandardDeviationZ" 28 "Sitting" -0.976327426666667
"BodyAccelerometerJerkStandardDeviationZ" 28 "Standing" -0.969765362025316
"BodyAccelerometerJerkStandardDeviationZ" 28 "Walking" -0.537470471666667
"BodyAccelerometerJerkStandardDeviationZ" 28 "Walking Downstairs" -0.427053261304348
"BodyAccelerometerJerkStandardDeviationZ" 28 "Walking Upstairs" -0.637488941176471
"BodyAccelerometerJerkStandardDeviationZ" 29 "Laying" -0.993288313333333
"BodyAccelerometerJerkStandardDeviationZ" 29 "Sitting" -0.990168733
"BodyAccelerometerJerkStandardDeviationZ" 29 "Standing" -0.990593859692308
"BodyAccelerometerJerkStandardDeviationZ" 29 "Walking" -0.461758009811321
"BodyAccelerometerJerkStandardDeviationZ" 29 "Walking Downstairs" -0.478764185
"BodyAccelerometerJerkStandardDeviationZ" 29 "Walking Upstairs" -0.678763766530612
"BodyAccelerometerJerkStandardDeviationZ" 30 "Laying" -0.979517896142857
"BodyAccelerometerJerkStandardDeviationZ" 30 "Sitting" -0.988164381290323
"BodyAccelerometerJerkStandardDeviationZ" 30 "Standing" -0.968897316101695
"BodyAccelerometerJerkStandardDeviationZ" 30 "Walking" -0.521351855076923
"BodyAccelerometerJerkStandardDeviationZ" 30 "Walking Downstairs" -0.467070153387097
"BodyAccelerometerJerkStandardDeviationZ" 30 "Walking Upstairs" -0.761942025384615
"BodyGyroscopeSignalMeanX" 1 "Laying" -0.016553093978
"BodyGyroscopeSignalMeanX" 1 "Sitting" -0.045350056512766
"BodyGyroscopeSignalMeanX" 1 "Standing" -0.0239877347979245
"BodyGyroscopeSignalMeanX" 1 "Walking" -0.041830963526
"BodyGyroscopeSignalMeanX" 1 "Walking Downstairs" -0.0350781902989796
"BodyGyroscopeSignalMeanX" 1 "Walking Upstairs" 0.050549379754717
"BodyGyroscopeSignalMeanX" 2 "Laying" -0.01847660675
"BodyGyroscopeSignalMeanX" 2 "Sitting" -0.0454706620434783
"BodyGyroscopeSignalMeanX" 2 "Standing" -0.0238623875712963
"BodyGyroscopeSignalMeanX" 2 "Walking" -0.0530258157347458
"BodyGyroscopeSignalMeanX" 2 "Walking Downstairs" -0.11594735287234
"BodyGyroscopeSignalMeanX" 2 "Walking Upstairs" -0.0576912634583333
"BodyGyroscopeSignalMeanX" 3 "Laying" -0.0208170540330645
"BodyGyroscopeSignalMeanX" 3 "Sitting" -0.0385365204807692
"BodyGyroscopeSignalMeanX" 3 "Standing" -0.0246626070770492
"BodyGyroscopeSignalMeanX" 3 "Walking" -0.0256405192517241
"BodyGyroscopeSignalMeanX" 3 "Walking Downstairs" -0.13157327645102
"BodyGyroscopeSignalMeanX" 3 "Walking Upstairs" 0.0721980309322034
"BodyGyroscopeSignalMeanX" 4 "Laying" -0.00923156347222222
"BodyGyroscopeSignalMeanX" 4 "Sitting" -0.04944351156
"BodyGyroscopeSignalMeanX" 4 "Standing" -0.0306449342357143
"BodyGyroscopeSignalMeanX" 4 "Walking" -0.0317982557795
"BodyGyroscopeSignalMeanX" 4 "Walking Downstairs" -0.102838822533333
"BodyGyroscopeSignalMeanX" 4 "Walking Upstairs" 0.0393825198942308
"BodyGyroscopeSignalMeanX" 5 "Laying" -0.0218935013501923
"BodyGyroscopeSignalMeanX" 5 "Sitting" -0.0422355209795455
"BodyGyroscopeSignalMeanX" 5 "Standing" -0.0322711902673214
"BodyGyroscopeSignalMeanX" 5 "Walking" -0.0488919896632143
"BodyGyroscopeSignalMeanX" 5 "Walking Downstairs" -0.068294569906383
"BodyGyroscopeSignalMeanX" 5 "Walking Upstairs" 0.0395191121489362
"BodyGyroscopeSignalMeanX" 6 "Laying" -0.0079605026754386
"BodyGyroscopeSignalMeanX" 6 "Sitting" -0.0372442282830909
"BodyGyroscopeSignalMeanX" 6 "Standing" -0.028251913022807
"BodyGyroscopeSignalMeanX" 6 "Walking" -0.025509618645614
"BodyGyroscopeSignalMeanX" 6 "Walking Downstairs" -0.0960837437708333
"BodyGyroscopeSignalMeanX" 6 "Walking Upstairs" -0.0767406825588235
"BodyGyroscopeSignalMeanX" 7 "Laying" -0.00282641913096154
"BodyGyroscopeSignalMeanX" 7 "Sitting" -0.04963797197125
"BodyGyroscopeSignalMeanX" 7 "Standing" -0.0291582212545283
"BodyGyroscopeSignalMeanX" 7 "Walking" 0.00228835208526316
"BodyGyroscopeSignalMeanX" 7 "Walking Downstairs" -0.105409612961702
"BodyGyroscopeSignalMeanX" 7 "Walking Upstairs" -0.138778108029412
"BodyGyroscopeSignalMeanX" 8 "Laying" 0.00535361206851852
"BodyGyroscopeSignalMeanX" 8 "Sitting" -0.0547396987173913
"BodyGyroscopeSignalMeanX" 8 "Standing" -0.0219671978203704
"BodyGyroscopeSignalMeanX" 8 "Walking" 0.0235088228254167
"BodyGyroscopeSignalMeanX" 8 "Walking Downstairs" -0.121189625973684
"BodyGyroscopeSignalMeanX" 8 "Walking Upstairs" 0.19270447595122
"BodyGyroscopeSignalMeanX" 9 "Laying" -0.013632036148
"BodyGyroscopeSignalMeanX" 9 "Sitting" -0.042328876778
"BodyGyroscopeSignalMeanX" 9 "Standing" -0.029183136346
"BodyGyroscopeSignalMeanX" 9 "Walking" -0.0808360598653846
"BodyGyroscopeSignalMeanX" 9 "Walking Downstairs" -0.0916383011071429
"BodyGyroscopeSignalMeanX" 9 "Walking Upstairs" -0.16396719
"BodyGyroscopeSignalMeanX" 10 "Laying" -0.019555937162069
"BodyGyroscopeSignalMeanX" 10 "Sitting" -0.0432432176851852
"BodyGyroscopeSignalMeanX" 10 "Standing" -0.0281854325604545
"BodyGyroscopeSignalMeanX" 10 "Walking" 0.0106894976215094
"BodyGyroscopeSignalMeanX" 10 "Walking Downstairs" -0.124839594289474
"BodyGyroscopeSignalMeanX" 10 "Walking Upstairs" 0.0733447168425532
"BodyGyroscopeSignalMeanX" 11 "Laying" -0.0191743840136842
"BodyGyroscopeSignalMeanX" 11 "Sitting" -0.0399984915849057
"BodyGyroscopeSignalMeanX" 11 "Standing" -0.0293141521489362
"BodyGyroscopeSignalMeanX" 11 "Walking" -0.0426928995457627
"BodyGyroscopeSignalMeanX" 11 "Walking Downstairs" -0.12506869905
"BodyGyroscopeSignalMeanX" 11 "Walking Upstairs" -0.0820909701727778
"BodyGyroscopeSignalMeanX" 12 "Laying" -0.0146546807316667
"BodyGyroscopeSignalMeanX" 12 "Sitting" -0.0424159182941176
"BodyGyroscopeSignalMeanX" 12 "Standing" -0.0300030427426229
"BodyGyroscopeSignalMeanX" 12 "Walking" -0.1045136708758
"BodyGyroscopeSignalMeanX" 12 "Walking Downstairs" -0.112531564434783
"BodyGyroscopeSignalMeanX" 12 "Walking Upstairs" -0.0931234101769231
"BodyGyroscopeSignalMeanX" 13 "Laying" -0.00973609968045161
"BodyGyroscopeSignalMeanX" 13 "Sitting" -0.0355124856836735
"BodyGyroscopeSignalMeanX" 13 "Standing" -0.0295492164431579
"BodyGyroscopeSignalMeanX" 13 "Walking" -0.0174207634701754
"BodyGyroscopeSignalMeanX" 13 "Walking Downstairs" -0.122672201757447
"BodyGyroscopeSignalMeanX" 13 "Walking Upstairs" -0.13829376226
"BodyGyroscopeSignalMeanX" 14 "Laying" 0.00505221181607843
"BodyGyroscopeSignalMeanX" 14 "Sitting" -0.0440403326851852
"BodyGyroscopeSignalMeanX" 14 "Standing" -0.0220886526891667
"BodyGyroscopeSignalMeanX" 14 "Walking" -0.00347655062271186
"BodyGyroscopeSignalMeanX" 14 "Walking Downstairs" -0.0147079653333333
"BodyGyroscopeSignalMeanX" 14 "Walking Upstairs" 0.0813841685037037
"BodyGyroscopeSignalMeanX" 15 "Laying" -0.0168300887791667
"BodyGyroscopeSignalMeanX" 15 "Sitting" -0.0377111130338983
"BodyGyroscopeSignalMeanX" 15 "Standing" -0.0262433562254717
"BodyGyroscopeSignalMeanX" 15 "Walking" -0.0554883847662963
"BodyGyroscopeSignalMeanX" 15 "Walking Downstairs" -0.136618653071429
"BodyGyroscopeSignalMeanX" 15 "Walking Upstairs" 0.0903340029875
"BodyGyroscopeSignalMeanX" 16 "Laying" -0.0161545406857143
"BodyGyroscopeSignalMeanX" 16 "Sitting" -0.0412014042275362
"BodyGyroscopeSignalMeanX" 16 "Standing" -0.0299337294166667
"BodyGyroscopeSignalMeanX" 16 "Walking" -0.0151721912792157
"BodyGyroscopeSignalMeanX" 16 "Walking Downstairs" -0.0225373369978723
"BodyGyroscopeSignalMeanX" 16 "Walking Upstairs" 0.0718408878078431
"BodyGyroscopeSignalMeanX" 17 "Laying" -0.0234756467113239
"BodyGyroscopeSignalMeanX" 17 "Sitting" -0.042549159015625
"BodyGyroscopeSignalMeanX" 17 "Standing" -0.0269576937130769
"BodyGyroscopeSignalMeanX" 17 "Walking" -0.00922265519180328
"BodyGyroscopeSignalMeanX" 17 "Walking Downstairs" 0.0677728390673913
"BodyGyroscopeSignalMeanX" 17 "Walking Upstairs" -0.0304250571395833
"BodyGyroscopeSignalMeanX" 18 "Laying" -0.02517618068
"BodyGyroscopeSignalMeanX" 18 "Sitting" -0.0333057034385965
"BodyGyroscopeSignalMeanX" 18 "Standing" -0.0265873248835616
"BodyGyroscopeSignalMeanX" 18 "Walking" -0.0399399716026786
"BodyGyroscopeSignalMeanX" 18 "Walking Downstairs" -0.0576548655654545
"BodyGyroscopeSignalMeanX" 18 "Walking Upstairs" -0.0470683915017241
"BodyGyroscopeSignalMeanX" 19 "Laying" -0.0312072730559566
"BodyGyroscopeSignalMeanX" 19 "Sitting" -0.0214151280054795
"BodyGyroscopeSignalMeanX" 19 "Standing" -0.025090574020274
"BodyGyroscopeSignalMeanX" 19 "Walking" -0.0274970979894231
"BodyGyroscopeSignalMeanX" 19 "Walking Downstairs" -0.205775427307692
"BodyGyroscopeSignalMeanX" 19 "Walking Upstairs" 0.0388537087875
"BodyGyroscopeSignalMeanX" 20 "Laying" -0.0231760616308824
"BodyGyroscopeSignalMeanX" 20 "Sitting" -0.036405928969697
"BodyGyroscopeSignalMeanX" 20 "Standing" -0.0241335049573973
"BodyGyroscopeSignalMeanX" 20 "Walking" -0.0234104225980392
"BodyGyroscopeSignalMeanX" 20 "Walking Downstairs" -0.111367747557778
"BodyGyroscopeSignalMeanX" 20 "Walking Upstairs" 0.0659193258862745
"BodyGyroscopeSignalMeanX" 21 "Laying" -0.0305126188777778
"BodyGyroscopeSignalMeanX" 21 "Sitting" -0.0198712820612471
"BodyGyroscopeSignalMeanX" 21 "Standing" -0.0191731896359551
"BodyGyroscopeSignalMeanX" 21 "Walking" -0.0459323393842308
"BodyGyroscopeSignalMeanX" 21 "Walking Downstairs" -0.126388023595556
"BodyGyroscopeSignalMeanX" 21 "Walking Upstairs" 0.062608688893617
"BodyGyroscopeSignalMeanX" 22 "Laying" -0.0208311371125
"BodyGyroscopeSignalMeanX" 22 "Sitting" -0.0360430675032258
"BodyGyroscopeSignalMeanX" 22 "Standing" -0.0275201762126984
"BodyGyroscopeSignalMeanX" 22 "Walking" 0.0007771571
"BodyGyroscopeSignalMeanX" 22 "Walking Downstairs" -0.0779611213138889
"BodyGyroscopeSignalMeanX" 22 "Walking Upstairs" 0.13497880785381
"BodyGyroscopeSignalMeanX" 23 "Laying" -0.0113399724663889
"BodyGyroscopeSignalMeanX" 23 "Sitting" -0.0472583464367647
"BodyGyroscopeSignalMeanX" 23 "Standing" -0.0327397745133823
"BodyGyroscopeSignalMeanX" 23 "Walking" -0.0631156870355932
"BodyGyroscopeSignalMeanX" 23 "Walking Downstairs" -0.0578230190203704
"BodyGyroscopeSignalMeanX" 23 "Walking Upstairs" 0.0957940245941176
"BodyGyroscopeSignalMeanX" 24 "Laying" -0.0143679929444444
"BodyGyroscopeSignalMeanX" 24 "Sitting" -0.0356229619955882
"BodyGyroscopeSignalMeanX" 24 "Standing" -0.0278611511434783
"BodyGyroscopeSignalMeanX" 24 "Walking" -0.0545126870724138
"BodyGyroscopeSignalMeanX" 24 "Walking Downstairs" -0.0867069010690909
"BodyGyroscopeSignalMeanX" 24 "Walking Upstairs" 0.0883163772152542
"BodyGyroscopeSignalMeanX" 25 "Laying" 0.00372723459589041
"BodyGyroscopeSignalMeanX" 25 "Sitting" -0.0352052091230769
"BodyGyroscopeSignalMeanX" 25 "Standing" -0.0247946750959459
"BodyGyroscopeSignalMeanX" 25 "Walking" -0.0156305378067568
"BodyGyroscopeSignalMeanX" 25 "Walking Downstairs" 0.00299112856551724
"BodyGyroscopeSignalMeanX" 25 "Walking Upstairs" 0.0556121923307692
"BodyGyroscopeSignalMeanX" 26 "Laying" -0.0170656239526316
"BodyGyroscopeSignalMeanX" 26 "Sitting" -0.0370217449628205
"BodyGyroscopeSignalMeanX" 26 "Standing" -0.0245345837959459
"BodyGyroscopeSignalMeanX" 26 "Walking" -0.00334085938813559
"BodyGyroscopeSignalMeanX" 26 "Walking Downstairs" -0.010752208236
"BodyGyroscopeSignalMeanX" 26 "Walking Upstairs" -0.0247950825654545
"BodyGyroscopeSignalMeanX" 27 "Laying" -0.0195427328781081
"BodyGyroscopeSignalMeanX" 27 "Sitting" -0.0371830822285714
"BodyGyroscopeSignalMeanX" 27 "Standing" -0.026731653905
"BodyGyroscopeSignalMeanX" 27 "Walking" -0.08558835714
"BodyGyroscopeSignalMeanX" 27 "Walking Downstairs" -0.159826551905227
"BodyGyroscopeSignalMeanX" 27 "Walking Upstairs" -0.0940344886803922
"BodyGyroscopeSignalMeanX" 28 "Laying" -0.017367705735
"BodyGyroscopeSignalMeanX" 28 "Sitting" -0.0339018030166667
"BodyGyroscopeSignalMeanX" 28 "Standing" -0.0253281543540506
"BodyGyroscopeSignalMeanX" 28 "Walking" -0.105896207861111
"BodyGyroscopeSignalMeanX" 28 "Walking Downstairs" -0.141096309502174
"BodyGyroscopeSignalMeanX" 28 "Walking Upstairs" -0.129362970764706
"BodyGyroscopeSignalMeanX" 29 "Laying" -0.0258281004782609
"BodyGyroscopeSignalMeanX" 29 "Sitting" -0.0379271112333333
"BodyGyroscopeSignalMeanX" 29 "Standing" -0.0276075573307692
"BodyGyroscopeSignalMeanX" 29 "Walking" -0.00795668167188679
"BodyGyroscopeSignalMeanX" 29 "Walking Downstairs" -0.0374126070957292
"BodyGyroscopeSignalMeanX" 29 "Walking Upstairs" 0.0931989463020408
"BodyGyroscopeSignalMeanX" 30 "Laying" -0.0267812218571429
"BodyGyroscopeSignalMeanX" 30 "Sitting" -0.0358426482048387
"BodyGyroscopeSignalMeanX" 30 "Standing" -0.027613853538983
"BodyGyroscopeSignalMeanX" 30 "Walking" -0.0459505355861538
"BodyGyroscopeSignalMeanX" 30 "Walking Downstairs" -0.0745591301759677
"BodyGyroscopeSignalMeanX" 30 "Walking Upstairs" -0.00355974576923077
"BodyGyroscopeSignalMeanY" 1 "Laying" -0.064486124088
"BodyGyroscopeSignalMeanY" 1 "Sitting" -0.0919241549361702
"BodyGyroscopeSignalMeanY" 1 "Standing" -0.0593972209811321
"BodyGyroscopeSignalMeanY" 1 "Walking" -0.0695300462115789
"BodyGyroscopeSignalMeanY" 1 "Walking Downstairs" -0.0909371290204082
"BodyGyroscopeSignalMeanY" 1 "Walking Upstairs" -0.166170015088679
"BodyGyroscopeSignalMeanY" 2 "Laying" -0.111800824583333
"BodyGyroscopeSignalMeanY" 2 "Sitting" -0.0599286797043478
"BodyGyroscopeSignalMeanY" 2 "Standing" -0.0820396577592593
"BodyGyroscopeSignalMeanY" 2 "Walking" -0.0482382316949153
"BodyGyroscopeSignalMeanY" 2 "Walking Downstairs" -0.00482329231914894
"BodyGyroscopeSignalMeanY" 2 "Walking Upstairs" -0.0320883097395833
"BodyGyroscopeSignalMeanY" 3 "Laying" -0.0718507159435484
